num_demands,seed,state,demand_id,bandwidth,ip_source,ip_target,optical_source,optical_target,ip_path,optical_mapped_path,ip_link_lightpaths
40,40042,best,d1,94,0,5,1,5,0 -> 4 -> 3 -> 1 -> 5,1 -> 6 -> 9 -> 0 -> 5,"IP 0->4 maps OPT 1->6: LP#17: 1 -> 8 -> 7 -> 5 -> 9 -> 6 [slot=7-7, slots=1]; LP#19: 1 -> 8 -> 7 -> 5 -> 9 -> 6 [slot=8-8, slots=1]; LP#20: 1 -> 8 -> 4 -> 2 -> 7 -> 3 -> 6 [slot=4-4, slots=1]; LP#23: 1 -> 8 -> 4 -> 2 -> 6 [slot=10-10, slots=1]; LP#232: 1 -> 8 -> 7 -> 5 -> 9 -> 6 [slot=9-9, slots=1]; LP#253: 1 -> 8 -> 7 -> 2 -> 6 [slot=6-6, slots=1] | IP 4->3 maps OPT 6->9: LP#24: 6 -> 3 -> 7 -> 8 -> 1 -> 5 -> 9 [slot=1-1, slots=1]; LP#25: 6 -> 3 -> 7 -> 5 -> 9 [slot=2-2, slots=1]; LP#26: 6 -> 1 -> 5 -> 9 [slot=3-3, slots=1]; LP#27: 6 -> 3 -> 7 -> 5 -> 9 [slot=6-6, slots=1] | IP 3->1 maps OPT 9->0: LP#28: 9 -> 5 -> 7 -> 2 -> 4 -> 0 [slot=8-8, slots=1]; LP#31: 9 -> 5 -> 1 -> 6 -> 2 -> 4 -> 0 [slot=5-5, slots=1]; LP#33: 9 -> 6 -> 2 -> 7 -> 8 -> 4 -> 0 [slot=13-13, slots=1]; LP#36: 9 -> 6 -> 3 -> 7 -> 2 -> 4 -> 0 [slot=10-10, slots=1]; LP#189: 9 -> 6 -> 1 -> 8 -> 4 -> 0 [slot=12-12, slots=1]; LP#197: 9 -> 6 -> 2 -> 7 -> 8 -> 4 -> 0 [slot=6-6, slots=1]; LP#257: 9 -> 5 -> 1 -> 8 -> 4 -> 0 [slot=11-11, slots=1] | IP 1->5 maps OPT 0->5: LP#42: 0 -> 4 -> 8 -> 7 -> 3 -> 6 -> 1 -> 5 [slot=13-13, slots=1]; LP#43: 0 -> 4 -> 2 -> 6 -> 1 -> 5 [slot=9-9, slots=1]; LP#171: 0 -> 4 -> 2 -> 6 -> 1 -> 5 [slot=8-8, slots=1]; LP#259: 0 -> 4 -> 2 -> 6 -> 9 -> 5 [slot=7-7, slots=1]"
40,40042,best,d2,82,2,4,4,6,2 -> 3 -> 0 -> 4,4 -> 9 -> 1 -> 6,"IP 2->3 maps OPT 4->9: LP#44: 4 -> 8 -> 1 -> 6 -> 9 [slot=4-4, slots=1]; LP#45: 4 -> 2 -> 7 -> 5 -> 9 [slot=12-12, slots=1]; LP#46: 4 -> 2 -> 7 -> 5 -> 9 [slot=14-14, slots=1]; LP#47: 4 -> 2 -> 7 -> 3 -> 6 -> 9 [slot=15-15, slots=1] | IP 3->0 maps OPT 9->1: LP#2: 9 -> 6 -> 3 -> 7 -> 8 -> 1 [slot=0-0, slots=1]; LP#4: 9 -> 6 -> 2 -> 4 -> 8 -> 1 [slot=2-2, slots=1]; LP#6: 9 -> 6 -> 3 -> 7 -> 5 -> 1 [slot=4-4, slots=1]; LP#261: 9 -> 6 -> 2 -> 7 -> 5 -> 1 [slot=1-1, slots=1]; LP#262: 9 -> 5 -> 7 -> 3 -> 6 -> 1 [slot=0-0, slots=1] | IP 0->4 maps OPT 1->6: LP#17: 1 -> 8 -> 7 -> 5 -> 9 -> 6 [slot=7-7, slots=1]; LP#19: 1 -> 8 -> 7 -> 5 -> 9 -> 6 [slot=8-8, slots=1]; LP#20: 1 -> 8 -> 4 -> 2 -> 7 -> 3 -> 6 [slot=4-4, slots=1]; LP#23: 1 -> 8 -> 4 -> 2 -> 6 [slot=10-10, slots=1]; LP#232: 1 -> 8 -> 7 -> 5 -> 9 -> 6 [slot=9-9, slots=1]; LP#253: 1 -> 8 -> 7 -> 2 -> 6 [slot=6-6, slots=1]"
40,40042,best,d3,79,5,1,5,0,5 -> 1,5 -> 0,"IP 5->1 maps OPT 5->0: LP#83: 5 -> 1 -> 6 -> 2 -> 7 -> 8 -> 4 -> 0 [slot=7-7, slots=1]; LP#84: 5 -> 7 -> 2 -> 4 -> 0 [slot=19-19, slots=1]; LP#85: 5 -> 1 -> 6 -> 3 -> 7 -> 2 -> 4 -> 0 [slot=25-25, slots=1]; LP#88: 5 -> 1 -> 6 -> 3 -> 7 -> 8 -> 4 -> 0 [slot=15-15, slots=1]; LP#89: 5 -> 7 -> 2 -> 4 -> 0 [slot=21-21, slots=1]; LP#90: 5 -> 1 -> 8 -> 7 -> 2 -> 4 -> 0 [slot=27-27, slots=1]"
40,40042,best,d4,26,1,5,0,5,1 -> 5,0 -> 5,"IP 1->5 maps OPT 0->5: LP#42: 0 -> 4 -> 8 -> 7 -> 3 -> 6 -> 1 -> 5 [slot=13-13, slots=1]; LP#43: 0 -> 4 -> 2 -> 6 -> 1 -> 5 [slot=9-9, slots=1]; LP#171: 0 -> 4 -> 2 -> 6 -> 1 -> 5 [slot=8-8, slots=1]; LP#259: 0 -> 4 -> 2 -> 6 -> 9 -> 5 [slot=7-7, slots=1]"
40,40042,best,d5,77,1,2,0,4,1 -> 3 -> 2,0 -> 9 -> 4,"IP 1->3 maps OPT 0->9: LP#58: 0 -> 4 -> 2 -> 7 -> 5 -> 9 [slot=18-18, slots=1]; LP#60: 0 -> 4 -> 8 -> 7 -> 5 -> 9 [slot=19-19, slots=1]; LP#61: 0 -> 4 -> 2 -> 6 -> 1 -> 5 -> 9 [slot=20-20, slots=1]; LP#210: 0 -> 4 -> 2 -> 6 -> 1 -> 5 -> 9 [slot=22-22, slots=1]; LP#258: 0 -> 4 -> 2 -> 7 -> 8 -> 1 -> 6 -> 9 [slot=26-26, slots=1] | IP 3->2 maps OPT 9->4: LP#78: 9 -> 5 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=20-20, slots=1]; LP#80: 9 -> 5 -> 1 -> 8 -> 4 [slot=21-21, slots=1]; LP#131: 9 -> 6 -> 3 -> 7 -> 2 -> 4 [slot=11-11, slots=1]; LP#242: 9 -> 5 -> 1 -> 8 -> 4 [slot=19-19, slots=1]; LP#254: 9 -> 6 -> 2 -> 4 [slot=15-15, slots=1]"
40,40042,best,d6,53,0,1,1,0,0 -> 3 -> 4 -> 5 -> 1,1 -> 9 -> 6 -> 5 -> 0,"IP 0->3 maps OPT 1->9: LP#53: 1 -> 8 -> 4 -> 2 -> 6 -> 9 [slot=16-16, slots=1]; LP#56: 1 -> 6 -> 2 -> 7 -> 5 -> 9 [slot=16-16, slots=1]; LP#203: 1 -> 5 -> 9 [slot=0-0, slots=1]; LP#226: 1 -> 6 -> 9 [slot=1-1, slots=1] | IP 3->4 maps OPT 9->6: LP#67: 9 -> 5 -> 7 -> 2 -> 4 -> 8 -> 1 -> 6 [slot=18-18, slots=1]; LP#208: 9 -> 5 -> 7 -> 2 -> 4 -> 8 -> 1 -> 6 [slot=17-17, slots=1]; LP#256: 9 -> 5 -> 7 -> 8 -> 4 -> 2 -> 6 [slot=23-23, slots=1] | IP 4->5 maps OPT 6->5: LP#70: 6 -> 2 -> 4 -> 8 -> 1 -> 5 [slot=23-23, slots=1]; LP#72: 6 -> 1 -> 5 [slot=4-4, slots=1]; LP#75: 6 -> 2 -> 4 -> 8 -> 1 -> 5 [slot=24-24, slots=1]; LP#175: 6 -> 3 -> 7 -> 5 [slot=20-20, slots=1]; LP#176: 6 -> 2 -> 7 -> 8 -> 1 -> 5 [slot=10-10, slots=1]; LP#178: 6 -> 3 -> 7 -> 5 [slot=13-13, slots=1]; LP#184: 6 -> 1 -> 5 [slot=2-2, slots=1]; LP#215: 6 -> 3 -> 7 -> 8 -> 1 -> 5 [slot=14-14, slots=1] | IP 5->1 maps OPT 5->0: LP#83: 5 -> 1 -> 6 -> 2 -> 7 -> 8 -> 4 -> 0 [slot=7-7, slots=1]; LP#84: 5 -> 7 -> 2 -> 4 -> 0 [slot=19-19, slots=1]; LP#85: 5 -> 1 -> 6 -> 3 -> 7 -> 2 -> 4 -> 0 [slot=25-25, slots=1]; LP#88: 5 -> 1 -> 6 -> 3 -> 7 -> 8 -> 4 -> 0 [slot=15-15, slots=1]; LP#89: 5 -> 7 -> 2 -> 4 -> 0 [slot=21-21, slots=1]; LP#90: 5 -> 1 -> 8 -> 7 -> 2 -> 4 -> 0 [slot=27-27, slots=1]"
40,40042,best,d7,74,4,5,6,5,4 -> 5,6 -> 5,"IP 4->5 maps OPT 6->5: LP#70: 6 -> 2 -> 4 -> 8 -> 1 -> 5 [slot=23-23, slots=1]; LP#72: 6 -> 1 -> 5 [slot=4-4, slots=1]; LP#75: 6 -> 2 -> 4 -> 8 -> 1 -> 5 [slot=24-24, slots=1]; LP#175: 6 -> 3 -> 7 -> 5 [slot=20-20, slots=1]; LP#176: 6 -> 2 -> 7 -> 8 -> 1 -> 5 [slot=10-10, slots=1]; LP#178: 6 -> 3 -> 7 -> 5 [slot=13-13, slots=1]; LP#184: 6 -> 1 -> 5 [slot=2-2, slots=1]; LP#215: 6 -> 3 -> 7 -> 8 -> 1 -> 5 [slot=14-14, slots=1]"
40,40042,best,d8,31,4,3,6,9,4 -> 3,6 -> 9,"IP 4->3 maps OPT 6->9: LP#24: 6 -> 3 -> 7 -> 8 -> 1 -> 5 -> 9 [slot=1-1, slots=1]; LP#25: 6 -> 3 -> 7 -> 5 -> 9 [slot=2-2, slots=1]; LP#26: 6 -> 1 -> 5 -> 9 [slot=3-3, slots=1]; LP#27: 6 -> 3 -> 7 -> 5 -> 9 [slot=6-6, slots=1]"
40,40042,best,d9,91,3,1,9,0,3 -> 0 -> 4 -> 5 -> 1,9 -> 1 -> 6 -> 5 -> 0,"IP 3->0 maps OPT 9->1: LP#2: 9 -> 6 -> 3 -> 7 -> 8 -> 1 [slot=0-0, slots=1]; LP#4: 9 -> 6 -> 2 -> 4 -> 8 -> 1 [slot=2-2, slots=1]; LP#6: 9 -> 6 -> 3 -> 7 -> 5 -> 1 [slot=4-4, slots=1]; LP#261: 9 -> 6 -> 2 -> 7 -> 5 -> 1 [slot=1-1, slots=1]; LP#262: 9 -> 5 -> 7 -> 3 -> 6 -> 1 [slot=0-0, slots=1] | IP 0->4 maps OPT 1->6: LP#17: 1 -> 8 -> 7 -> 5 -> 9 -> 6 [slot=7-7, slots=1]; LP#19: 1 -> 8 -> 7 -> 5 -> 9 -> 6 [slot=8-8, slots=1]; LP#20: 1 -> 8 -> 4 -> 2 -> 7 -> 3 -> 6 [slot=4-4, slots=1]; LP#23: 1 -> 8 -> 4 -> 2 -> 6 [slot=10-10, slots=1]; LP#232: 1 -> 8 -> 7 -> 5 -> 9 -> 6 [slot=9-9, slots=1]; LP#253: 1 -> 8 -> 7 -> 2 -> 6 [slot=6-6, slots=1] | IP 4->5 maps OPT 6->5: LP#70: 6 -> 2 -> 4 -> 8 -> 1 -> 5 [slot=23-23, slots=1]; LP#72: 6 -> 1 -> 5 [slot=4-4, slots=1]; LP#75: 6 -> 2 -> 4 -> 8 -> 1 -> 5 [slot=24-24, slots=1]; LP#175: 6 -> 3 -> 7 -> 5 [slot=20-20, slots=1]; LP#176: 6 -> 2 -> 7 -> 8 -> 1 -> 5 [slot=10-10, slots=1]; LP#178: 6 -> 3 -> 7 -> 5 [slot=13-13, slots=1]; LP#184: 6 -> 1 -> 5 [slot=2-2, slots=1]; LP#215: 6 -> 3 -> 7 -> 8 -> 1 -> 5 [slot=14-14, slots=1] | IP 5->1 maps OPT 5->0: LP#83: 5 -> 1 -> 6 -> 2 -> 7 -> 8 -> 4 -> 0 [slot=7-7, slots=1]; LP#84: 5 -> 7 -> 2 -> 4 -> 0 [slot=19-19, slots=1]; LP#85: 5 -> 1 -> 6 -> 3 -> 7 -> 2 -> 4 -> 0 [slot=25-25, slots=1]; LP#88: 5 -> 1 -> 6 -> 3 -> 7 -> 8 -> 4 -> 0 [slot=15-15, slots=1]; LP#89: 5 -> 7 -> 2 -> 4 -> 0 [slot=21-21, slots=1]; LP#90: 5 -> 1 -> 8 -> 7 -> 2 -> 4 -> 0 [slot=27-27, slots=1]"
40,40042,best,d10,54,1,2,0,4,1 -> 3 -> 2,0 -> 9 -> 4,"IP 1->3 maps OPT 0->9: LP#58: 0 -> 4 -> 2 -> 7 -> 5 -> 9 [slot=18-18, slots=1]; LP#60: 0 -> 4 -> 8 -> 7 -> 5 -> 9 [slot=19-19, slots=1]; LP#61: 0 -> 4 -> 2 -> 6 -> 1 -> 5 -> 9 [slot=20-20, slots=1]; LP#210: 0 -> 4 -> 2 -> 6 -> 1 -> 5 -> 9 [slot=22-22, slots=1]; LP#258: 0 -> 4 -> 2 -> 7 -> 8 -> 1 -> 6 -> 9 [slot=26-26, slots=1] | IP 3->2 maps OPT 9->4: LP#78: 9 -> 5 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=20-20, slots=1]; LP#80: 9 -> 5 -> 1 -> 8 -> 4 [slot=21-21, slots=1]; LP#131: 9 -> 6 -> 3 -> 7 -> 2 -> 4 [slot=11-11, slots=1]; LP#242: 9 -> 5 -> 1 -> 8 -> 4 [slot=19-19, slots=1]; LP#254: 9 -> 6 -> 2 -> 4 [slot=15-15, slots=1]"
40,40042,best,d11,62,1,2,0,4,1 -> 3 -> 2,0 -> 9 -> 4,"IP 1->3 maps OPT 0->9: LP#58: 0 -> 4 -> 2 -> 7 -> 5 -> 9 [slot=18-18, slots=1]; LP#60: 0 -> 4 -> 8 -> 7 -> 5 -> 9 [slot=19-19, slots=1]; LP#61: 0 -> 4 -> 2 -> 6 -> 1 -> 5 -> 9 [slot=20-20, slots=1]; LP#210: 0 -> 4 -> 2 -> 6 -> 1 -> 5 -> 9 [slot=22-22, slots=1]; LP#258: 0 -> 4 -> 2 -> 7 -> 8 -> 1 -> 6 -> 9 [slot=26-26, slots=1] | IP 3->2 maps OPT 9->4: LP#78: 9 -> 5 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=20-20, slots=1]; LP#80: 9 -> 5 -> 1 -> 8 -> 4 [slot=21-21, slots=1]; LP#131: 9 -> 6 -> 3 -> 7 -> 2 -> 4 [slot=11-11, slots=1]; LP#242: 9 -> 5 -> 1 -> 8 -> 4 [slot=19-19, slots=1]; LP#254: 9 -> 6 -> 2 -> 4 [slot=15-15, slots=1]"
40,40042,best,d12,44,5,3,5,9,5 -> 0 -> 3,5 -> 1 -> 9,"IP 5->0 maps OPT 5->1: LP#49: 5 -> 7 -> 2 -> 4 -> 8 -> 1 [slot=12-12, slots=1] | IP 0->3 maps OPT 1->9: LP#53: 1 -> 8 -> 4 -> 2 -> 6 -> 9 [slot=16-16, slots=1]; LP#56: 1 -> 6 -> 2 -> 7 -> 5 -> 9 [slot=16-16, slots=1]; LP#203: 1 -> 5 -> 9 [slot=0-0, slots=1]; LP#226: 1 -> 6 -> 9 [slot=1-1, slots=1]"
40,40042,best,d13,80,0,1,1,0,0 -> 5 -> 1,1 -> 5 -> 0,"IP 0->5 maps OPT 1->5: LP#151: 1 -> 8 -> 7 -> 2 -> 6 -> 9 -> 5 [slot=3-3, slots=1]; LP#235: 1 -> 8 -> 4 -> 2 -> 7 -> 5 [slot=0-0, slots=1] | IP 5->1 maps OPT 5->0: LP#83: 5 -> 1 -> 6 -> 2 -> 7 -> 8 -> 4 -> 0 [slot=7-7, slots=1]; LP#84: 5 -> 7 -> 2 -> 4 -> 0 [slot=19-19, slots=1]; LP#85: 5 -> 1 -> 6 -> 3 -> 7 -> 2 -> 4 -> 0 [slot=25-25, slots=1]; LP#88: 5 -> 1 -> 6 -> 3 -> 7 -> 8 -> 4 -> 0 [slot=15-15, slots=1]; LP#89: 5 -> 7 -> 2 -> 4 -> 0 [slot=21-21, slots=1]; LP#90: 5 -> 1 -> 8 -> 7 -> 2 -> 4 -> 0 [slot=27-27, slots=1]"
40,40042,best,d14,80,1,0,0,1,1 -> 3 -> 0,0 -> 9 -> 1,"IP 1->3 maps OPT 0->9: LP#58: 0 -> 4 -> 2 -> 7 -> 5 -> 9 [slot=18-18, slots=1]; LP#60: 0 -> 4 -> 8 -> 7 -> 5 -> 9 [slot=19-19, slots=1]; LP#61: 0 -> 4 -> 2 -> 6 -> 1 -> 5 -> 9 [slot=20-20, slots=1]; LP#210: 0 -> 4 -> 2 -> 6 -> 1 -> 5 -> 9 [slot=22-22, slots=1]; LP#258: 0 -> 4 -> 2 -> 7 -> 8 -> 1 -> 6 -> 9 [slot=26-26, slots=1] | IP 3->0 maps OPT 9->1: LP#2: 9 -> 6 -> 3 -> 7 -> 8 -> 1 [slot=0-0, slots=1]; LP#4: 9 -> 6 -> 2 -> 4 -> 8 -> 1 [slot=2-2, slots=1]; LP#6: 9 -> 6 -> 3 -> 7 -> 5 -> 1 [slot=4-4, slots=1]; LP#261: 9 -> 6 -> 2 -> 7 -> 5 -> 1 [slot=1-1, slots=1]; LP#262: 9 -> 5 -> 7 -> 3 -> 6 -> 1 [slot=0-0, slots=1]"
40,40042,best,d15,50,4,1,6,0,4 -> 5 -> 1,6 -> 5 -> 0,"IP 4->5 maps OPT 6->5: LP#70: 6 -> 2 -> 4 -> 8 -> 1 -> 5 [slot=23-23, slots=1]; LP#72: 6 -> 1 -> 5 [slot=4-4, slots=1]; LP#75: 6 -> 2 -> 4 -> 8 -> 1 -> 5 [slot=24-24, slots=1]; LP#175: 6 -> 3 -> 7 -> 5 [slot=20-20, slots=1]; LP#176: 6 -> 2 -> 7 -> 8 -> 1 -> 5 [slot=10-10, slots=1]; LP#178: 6 -> 3 -> 7 -> 5 [slot=13-13, slots=1]; LP#184: 6 -> 1 -> 5 [slot=2-2, slots=1]; LP#215: 6 -> 3 -> 7 -> 8 -> 1 -> 5 [slot=14-14, slots=1] | IP 5->1 maps OPT 5->0: LP#83: 5 -> 1 -> 6 -> 2 -> 7 -> 8 -> 4 -> 0 [slot=7-7, slots=1]; LP#84: 5 -> 7 -> 2 -> 4 -> 0 [slot=19-19, slots=1]; LP#85: 5 -> 1 -> 6 -> 3 -> 7 -> 2 -> 4 -> 0 [slot=25-25, slots=1]; LP#88: 5 -> 1 -> 6 -> 3 -> 7 -> 8 -> 4 -> 0 [slot=15-15, slots=1]; LP#89: 5 -> 7 -> 2 -> 4 -> 0 [slot=21-21, slots=1]; LP#90: 5 -> 1 -> 8 -> 7 -> 2 -> 4 -> 0 [slot=27-27, slots=1]"
40,40042,best,d16,51,5,4,5,6,5 -> 4,5 -> 6,"IP 5->4 maps OPT 5->6: LP#15: 5 -> 7 -> 2 -> 6 [slot=5-5, slots=1]; LP#115: 5 -> 1 -> 6 [slot=0-0, slots=1]; LP#219: 5 -> 7 -> 8 -> 4 -> 2 -> 6 [slot=2-2, slots=1]"
40,40042,best,d17,55,0,5,1,5,0 -> 3 -> 1 -> 5,1 -> 9 -> 0 -> 5,"IP 0->3 maps OPT 1->9: LP#53: 1 -> 8 -> 4 -> 2 -> 6 -> 9 [slot=16-16, slots=1]; LP#56: 1 -> 6 -> 2 -> 7 -> 5 -> 9 [slot=16-16, slots=1]; LP#203: 1 -> 5 -> 9 [slot=0-0, slots=1]; LP#226: 1 -> 6 -> 9 [slot=1-1, slots=1] | IP 3->1 maps OPT 9->0: LP#28: 9 -> 5 -> 7 -> 2 -> 4 -> 0 [slot=8-8, slots=1]; LP#31: 9 -> 5 -> 1 -> 6 -> 2 -> 4 -> 0 [slot=5-5, slots=1]; LP#33: 9 -> 6 -> 2 -> 7 -> 8 -> 4 -> 0 [slot=13-13, slots=1]; LP#36: 9 -> 6 -> 3 -> 7 -> 2 -> 4 -> 0 [slot=10-10, slots=1]; LP#189: 9 -> 6 -> 1 -> 8 -> 4 -> 0 [slot=12-12, slots=1]; LP#197: 9 -> 6 -> 2 -> 7 -> 8 -> 4 -> 0 [slot=6-6, slots=1]; LP#257: 9 -> 5 -> 1 -> 8 -> 4 -> 0 [slot=11-11, slots=1] | IP 1->5 maps OPT 0->5: LP#42: 0 -> 4 -> 8 -> 7 -> 3 -> 6 -> 1 -> 5 [slot=13-13, slots=1]; LP#43: 0 -> 4 -> 2 -> 6 -> 1 -> 5 [slot=9-9, slots=1]; LP#171: 0 -> 4 -> 2 -> 6 -> 1 -> 5 [slot=8-8, slots=1]; LP#259: 0 -> 4 -> 2 -> 6 -> 9 -> 5 [slot=7-7, slots=1]"
40,40042,best,d18,71,5,1,5,0,5 -> 4 -> 0 -> 3 -> 1,5 -> 6 -> 1 -> 9 -> 0,"IP 5->4 maps OPT 5->6: LP#15: 5 -> 7 -> 2 -> 6 [slot=5-5, slots=1]; LP#115: 5 -> 1 -> 6 [slot=0-0, slots=1]; LP#219: 5 -> 7 -> 8 -> 4 -> 2 -> 6 [slot=2-2, slots=1] | IP 4->0 maps OPT 6->1: LP#205: 6 -> 3 -> 7 -> 8 -> 1 [slot=5-5, slots=1]; LP#240: 6 -> 3 -> 7 -> 2 -> 4 -> 8 -> 1 [slot=7-7, slots=1] | IP 0->3 maps OPT 1->9: LP#53: 1 -> 8 -> 4 -> 2 -> 6 -> 9 [slot=16-16, slots=1]; LP#56: 1 -> 6 -> 2 -> 7 -> 5 -> 9 [slot=16-16, slots=1]; LP#203: 1 -> 5 -> 9 [slot=0-0, slots=1]; LP#226: 1 -> 6 -> 9 [slot=1-1, slots=1] | IP 3->1 maps OPT 9->0: LP#28: 9 -> 5 -> 7 -> 2 -> 4 -> 0 [slot=8-8, slots=1]; LP#31: 9 -> 5 -> 1 -> 6 -> 2 -> 4 -> 0 [slot=5-5, slots=1]; LP#33: 9 -> 6 -> 2 -> 7 -> 8 -> 4 -> 0 [slot=13-13, slots=1]; LP#36: 9 -> 6 -> 3 -> 7 -> 2 -> 4 -> 0 [slot=10-10, slots=1]; LP#189: 9 -> 6 -> 1 -> 8 -> 4 -> 0 [slot=12-12, slots=1]; LP#197: 9 -> 6 -> 2 -> 7 -> 8 -> 4 -> 0 [slot=6-6, slots=1]; LP#257: 9 -> 5 -> 1 -> 8 -> 4 -> 0 [slot=11-11, slots=1]"
40,40042,best,d19,33,2,5,4,5,2 -> 3 -> 1 -> 5,4 -> 9 -> 0 -> 5,"IP 2->3 maps OPT 4->9: LP#44: 4 -> 8 -> 1 -> 6 -> 9 [slot=4-4, slots=1]; LP#45: 4 -> 2 -> 7 -> 5 -> 9 [slot=12-12, slots=1]; LP#46: 4 -> 2 -> 7 -> 5 -> 9 [slot=14-14, slots=1]; LP#47: 4 -> 2 -> 7 -> 3 -> 6 -> 9 [slot=15-15, slots=1] | IP 3->1 maps OPT 9->0: LP#28: 9 -> 5 -> 7 -> 2 -> 4 -> 0 [slot=8-8, slots=1]; LP#31: 9 -> 5 -> 1 -> 6 -> 2 -> 4 -> 0 [slot=5-5, slots=1]; LP#33: 9 -> 6 -> 2 -> 7 -> 8 -> 4 -> 0 [slot=13-13, slots=1]; LP#36: 9 -> 6 -> 3 -> 7 -> 2 -> 4 -> 0 [slot=10-10, slots=1]; LP#189: 9 -> 6 -> 1 -> 8 -> 4 -> 0 [slot=12-12, slots=1]; LP#197: 9 -> 6 -> 2 -> 7 -> 8 -> 4 -> 0 [slot=6-6, slots=1]; LP#257: 9 -> 5 -> 1 -> 8 -> 4 -> 0 [slot=11-11, slots=1] | IP 1->5 maps OPT 0->5: LP#42: 0 -> 4 -> 8 -> 7 -> 3 -> 6 -> 1 -> 5 [slot=13-13, slots=1]; LP#43: 0 -> 4 -> 2 -> 6 -> 1 -> 5 [slot=9-9, slots=1]; LP#171: 0 -> 4 -> 2 -> 6 -> 1 -> 5 [slot=8-8, slots=1]; LP#259: 0 -> 4 -> 2 -> 6 -> 9 -> 5 [slot=7-7, slots=1]"
40,40042,best,d20,58,3,4,9,6,3 -> 4,9 -> 6,"IP 3->4 maps OPT 9->6: LP#67: 9 -> 5 -> 7 -> 2 -> 4 -> 8 -> 1 -> 6 [slot=18-18, slots=1]; LP#208: 9 -> 5 -> 7 -> 2 -> 4 -> 8 -> 1 -> 6 [slot=17-17, slots=1]; LP#256: 9 -> 5 -> 7 -> 8 -> 4 -> 2 -> 6 [slot=23-23, slots=1]"
40,40042,best,d21,50,4,0,6,1,4 -> 0,6 -> 1,"IP 4->0 maps OPT 6->1: LP#205: 6 -> 3 -> 7 -> 8 -> 1 [slot=5-5, slots=1]; LP#240: 6 -> 3 -> 7 -> 2 -> 4 -> 8 -> 1 [slot=7-7, slots=1]"
40,40042,best,d22,23,4,5,6,5,4 -> 3 -> 0 -> 5,6 -> 9 -> 1 -> 5,"IP 4->3 maps OPT 6->9: LP#24: 6 -> 3 -> 7 -> 8 -> 1 -> 5 -> 9 [slot=1-1, slots=1]; LP#25: 6 -> 3 -> 7 -> 5 -> 9 [slot=2-2, slots=1]; LP#26: 6 -> 1 -> 5 -> 9 [slot=3-3, slots=1]; LP#27: 6 -> 3 -> 7 -> 5 -> 9 [slot=6-6, slots=1] | IP 3->0 maps OPT 9->1: LP#2: 9 -> 6 -> 3 -> 7 -> 8 -> 1 [slot=0-0, slots=1]; LP#4: 9 -> 6 -> 2 -> 4 -> 8 -> 1 [slot=2-2, slots=1]; LP#6: 9 -> 6 -> 3 -> 7 -> 5 -> 1 [slot=4-4, slots=1]; LP#261: 9 -> 6 -> 2 -> 7 -> 5 -> 1 [slot=1-1, slots=1]; LP#262: 9 -> 5 -> 7 -> 3 -> 6 -> 1 [slot=0-0, slots=1] | IP 0->5 maps OPT 1->5: LP#151: 1 -> 8 -> 7 -> 2 -> 6 -> 9 -> 5 [slot=3-3, slots=1]; LP#235: 1 -> 8 -> 4 -> 2 -> 7 -> 5 [slot=0-0, slots=1]"
40,40042,best,d23,89,4,2,6,4,4 -> 3 -> 2,6 -> 9 -> 4,"IP 4->3 maps OPT 6->9: LP#24: 6 -> 3 -> 7 -> 8 -> 1 -> 5 -> 9 [slot=1-1, slots=1]; LP#25: 6 -> 3 -> 7 -> 5 -> 9 [slot=2-2, slots=1]; LP#26: 6 -> 1 -> 5 -> 9 [slot=3-3, slots=1]; LP#27: 6 -> 3 -> 7 -> 5 -> 9 [slot=6-6, slots=1] | IP 3->2 maps OPT 9->4: LP#78: 9 -> 5 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=20-20, slots=1]; LP#80: 9 -> 5 -> 1 -> 8 -> 4 [slot=21-21, slots=1]; LP#131: 9 -> 6 -> 3 -> 7 -> 2 -> 4 [slot=11-11, slots=1]; LP#242: 9 -> 5 -> 1 -> 8 -> 4 [slot=19-19, slots=1]; LP#254: 9 -> 6 -> 2 -> 4 [slot=15-15, slots=1]"
40,40042,best,d24,99,4,5,6,5,4 -> 5,6 -> 5,"IP 4->5 maps OPT 6->5: LP#70: 6 -> 2 -> 4 -> 8 -> 1 -> 5 [slot=23-23, slots=1]; LP#72: 6 -> 1 -> 5 [slot=4-4, slots=1]; LP#75: 6 -> 2 -> 4 -> 8 -> 1 -> 5 [slot=24-24, slots=1]; LP#175: 6 -> 3 -> 7 -> 5 [slot=20-20, slots=1]; LP#176: 6 -> 2 -> 7 -> 8 -> 1 -> 5 [slot=10-10, slots=1]; LP#178: 6 -> 3 -> 7 -> 5 [slot=13-13, slots=1]; LP#184: 6 -> 1 -> 5 [slot=2-2, slots=1]; LP#215: 6 -> 3 -> 7 -> 8 -> 1 -> 5 [slot=14-14, slots=1]"
40,40042,best,d25,33,5,4,5,6,5 -> 4,5 -> 6,"IP 5->4 maps OPT 5->6: LP#15: 5 -> 7 -> 2 -> 6 [slot=5-5, slots=1]; LP#115: 5 -> 1 -> 6 [slot=0-0, slots=1]; LP#219: 5 -> 7 -> 8 -> 4 -> 2 -> 6 [slot=2-2, slots=1]"
